(time)	1 Mean  (°C)
15:52:46.985	907.26
15:52:47.006	906.02
15:52:47.025	904.21
15:52:47.046	902.43
15:52:47.065	900.67
15:52:47.085	898.91
15:52:47.105	897.31
15:52:47.125	896.16
15:52:47.146	894.58
15:52:47.165	892.79
15:52:47.186	891.18
15:52:47.205	889.96
15:52:47.225	887.93
15:52:47.245	886.69
15:52:47.265	885.40
15:52:47.286	883.39
15:52:47.305	882.24
15:52:47.326	880.60
15:52:47.345	878.64
15:52:47.366	877.42
15:52:47.385	875.69
15:52:47.405	874.88
15:52:47.425	873.16
15:52:47.445	871.97
15:52:47.466	870.50
15:52:47.485	869.03
15:52:47.506	867.75
15:52:47.525	866.84
15:52:47.546	865.11
15:52:47.565	863.84
15:52:47.585	862.06
15:52:47.605	861.40
15:52:47.625	859.10
15:52:47.646	858.45
15:52:47.665	856.51
15:52:47.686	855.35
15:52:47.705	853.90
15:52:47.725	852.36
15:52:47.745	850.95
15:52:47.765	850.15
15:52:47.786	848.01
15:52:47.805	846.98
15:52:47.826	845.54
15:52:47.845	844.29
15:52:47.866	843.09
15:52:47.885	842.33
15:52:47.905	840.16
15:52:47.925	839.67
15:52:47.945	838.14
15:52:47.966	837.16
15:52:47.985	835.39
15:52:48.006	834.56
15:52:48.025	833.26
15:52:48.046	832.14
15:52:48.065	830.23
15:52:48.085	829.63
15:52:48.105	828.17
15:52:48.125	826.56
15:52:48.146	825.13
15:52:48.165	823.64
15:52:48.186	822.28
15:52:48.205	821.11
15:52:48.225	819.54
15:52:48.245	818.49
15:52:48.265	817.33
15:52:48.286	815.95
15:52:48.305	814.71
15:52:48.326	813.70
15:52:48.345	812.55
15:52:48.366	811.39
15:52:48.385	810.31
15:52:48.405	808.82
15:52:48.425	808.06
15:52:48.445	806.88
15:52:48.466	805.35
15:52:48.485	804.54
15:52:48.506	803.23
15:52:48.525	801.86
15:52:48.546	800.60
15:52:48.565	799.79
15:52:48.585	798.26
15:52:48.605	796.54
15:52:48.625	795.60
15:52:48.646	794.60
15:52:48.665	792.85
15:52:48.686	792.20
15:52:48.705	790.47
15:52:48.725	789.04
15:52:48.745	788.37
15:52:48.765	786.91
15:52:48.786	786.48
15:52:48.805	785.02
15:52:48.826	783.71
15:52:48.845	782.81
15:52:48.866	781.12
15:52:48.885	780.27
15:52:48.905	778.92
15:52:48.925	778.73
15:52:48.945	776.80
15:52:48.966	775.83
15:52:48.985	774.23
15:52:49.006	774.14
15:52:49.025	772.66
15:52:49.046	771.47
15:52:49.065	770.28
15:52:49.085	768.97
15:52:49.105	767.29
15:52:49.125	766.18
15:52:49.146	765.05
15:52:49.165	764.41
15:52:49.186	763.21
15:52:49.205	761.38
15:52:49.225	760.75
15:52:49.245	759.41
15:52:49.265	758.48
15:52:49.286	757.07
15:52:49.305	756.17
15:52:49.326	755.26
15:52:49.345	754.51
15:52:49.366	753.20
15:52:49.385	751.44
15:52:49.405	751.42
15:52:49.425	749.89
15:52:49.445	748.87
15:52:49.466	747.91
15:52:49.485	746.70
15:52:49.506	745.94
15:52:49.525	744.39
15:52:49.546	743.25
15:52:49.565	742.49
15:52:49.585	740.93
15:52:49.605	739.96
15:52:49.625	738.89
15:52:49.646	737.41
15:52:49.665	736.46
15:52:49.686	735.78
15:52:49.705	734.30
15:52:49.725	733.07
15:52:49.745	732.26
15:52:49.765	730.79
15:52:49.786	730.20
15:52:49.805	728.97
15:52:49.826	728.57
15:52:49.845	726.96
15:52:49.866	725.76
15:52:49.885	724.86
15:52:49.905	724.07
15:52:49.925	723.14
15:52:49.945	721.50
15:52:49.966	720.51
15:52:49.985	720.07
15:52:50.006	719.20
15:52:50.025	717.41
15:52:50.046	716.47
15:52:50.065	715.74
15:52:50.085	714.71
15:52:50.105	713.32
15:52:50.125	712.25
15:52:50.146	711.48
15:52:50.165	710.09
15:52:50.186	709.52
15:52:50.205	707.78
15:52:50.225	707.27
15:52:50.245	705.37
15:52:50.265	705.37
15:52:50.286	704.25
15:52:50.305	702.89
15:52:50.326	701.17
15:52:50.345	701.30
15:52:50.366	700.05
15:52:50.385	698.91
15:52:50.405	697.81
15:52:50.425	696.73
15:52:50.445	695.73
15:52:50.466	695.14
15:52:50.485	694.54
15:52:50.506	693.23
15:52:50.525	691.75
15:52:50.546	691.09
15:52:50.565	689.83
15:52:50.585	689.08
15:52:50.605	688.80
15:52:50.625	687.05
15:52:50.646	686.32
15:52:50.665	685.49
15:52:50.686	684.01
15:52:50.705	683.31
15:52:50.725	681.90
15:52:50.745	681.04
15:52:50.765	679.90
15:52:50.786	679.13
15:52:50.805	678.66
15:52:50.826	677.17
15:52:50.845	676.37
15:52:50.866	675.54
15:52:50.885	673.71
15:52:50.905	673.41
15:52:50.925	672.37
15:52:50.945	670.65
15:52:50.966	670.18
15:52:50.985	668.85
15:52:51.006	668.51
15:52:51.025	667.33
15:52:51.046	666.74
15:52:51.065	665.72
15:52:51.085	664.54
15:52:51.105	663.45
15:52:51.125	662.93
15:52:51.146	661.60
15:52:51.165	660.79
15:52:51.186	659.39
15:52:51.205	658.83
15:52:51.225	658.18
15:52:51.245	657.03
15:52:51.265	656.51
15:52:51.286	654.68
15:52:51.305	654.38
15:52:51.326	652.93
15:52:51.345	651.99
15:52:51.366	651.19
15:52:51.385	649.79
15:52:51.405	648.83
15:52:51.425	648.72
15:52:51.445	647.50
15:52:51.466	646.85
15:52:51.485	645.15
15:52:51.506	644.65
15:52:51.525	643.60
15:52:51.546	642.38
15:52:51.565	642.32
15:52:51.585	640.97
15:52:51.605	640.54
15:52:51.625	639.46
15:52:51.646	638.45
15:52:51.665	637.78
15:52:51.686	636.86
15:52:51.705	635.50
15:52:51.725	634.47
15:52:51.745	633.66
15:52:51.765	632.51
15:52:51.786	632.12
15:52:51.805	631.18
15:52:51.826	630.24
15:52:51.845	628.83
15:52:51.866	628.35
15:52:51.885	627.13
15:52:51.905	626.52
15:52:51.925	625.19
15:52:51.945	624.74
15:52:51.966	623.77
15:52:51.985	622.52
15:52:52.006	621.08
15:52:52.025	620.79
15:52:52.046	620.44
15:52:52.065	618.75
15:52:52.085	618.45
15:52:52.105	617.16
15:52:52.125	617.31
15:52:52.146	615.82
15:52:52.165	614.67
15:52:52.186	614.05
15:52:52.205	613.49
15:52:52.225	612.20
15:52:52.245	611.31
15:52:52.265	610.74
15:52:52.286	609.56
15:52:52.305	608.65
15:52:52.326	607.94
15:52:52.345	607.03
15:52:52.366	606.25
15:52:52.385	605.19
15:52:52.405	603.95
15:52:52.425	603.93
15:52:52.445	603.14
15:52:52.466	602.17
15:52:52.485	601.30
15:52:52.506	600.70
15:52:52.525	598.76
15:52:52.546	598.27
15:52:52.565	598.07
15:52:52.585	597.22
15:52:52.605	596.37
15:52:52.625	594.94
15:52:52.646	594.69
15:52:52.665	593.31
15:52:52.686	592.27
15:52:52.705	591.85
15:52:52.725	591.00
15:52:52.745	590.17
15:52:52.765	589.71
15:52:52.786	588.57
15:52:52.805	587.67
15:52:52.826	587.29
15:52:52.845	585.75
15:52:52.866	585.14
15:52:52.885	584.53
15:52:52.905	583.35
15:52:52.925	582.55
15:52:52.945	581.79
15:52:52.966	581.16
15:52:52.985	579.98
15:52:53.006	579.08
15:52:53.025	578.14
15:52:53.046	577.61
15:52:53.065	577.19
15:52:53.085	576.06
15:52:53.105	575.72
15:52:53.125	574.76
15:52:53.146	574.33
15:52:53.165	572.72
15:52:53.186	571.98
15:52:53.205	571.68
15:52:53.225	570.02
15:52:53.245	570.01
15:52:53.265	568.28
15:52:53.286	567.85
15:52:53.305	567.74
15:52:53.326	566.76
15:52:53.345	566.31
15:52:53.366	564.45
15:52:53.385	565.26
15:52:53.405	562.93
15:52:53.425	563.10
15:52:53.445	562.18
15:52:53.466	561.53
15:52:53.485	560.40
15:52:53.506	560.02
15:52:53.525	559.50
15:52:53.546	557.86
15:52:53.565	557.14
15:52:53.585	556.72
15:52:53.605	555.98
15:52:53.625	555.26
15:52:53.646	554.77
15:52:53.665	553.62
15:52:53.686	553.20
15:52:53.705	552.69
15:52:53.725	551.17
15:52:53.745	550.69
15:52:53.765	549.94
15:52:53.786	549.64
15:52:53.805	547.85
15:52:53.826	547.69
15:52:53.845	546.79
15:52:53.866	546.00
15:52:53.885	544.57
15:52:53.905	544.27
15:52:53.925	543.37
15:52:53.945	542.84
15:52:53.966	542.55
15:52:53.985	541.46
15:52:54.006	540.63
15:52:54.025	539.34
15:52:54.046	539.24
15:52:54.065	538.14
15:52:54.085	538.40
15:52:54.105	537.23
15:52:54.125	535.17
15:52:54.146	534.65
15:52:54.165	534.51
15:52:54.186	533.86
15:52:54.205	533.26
15:52:54.225	532.59
15:52:54.245	531.80
15:52:54.265	530.94
15:52:54.286	530.41
15:52:54.305	529.66
15:52:54.326	528.63
15:52:54.345	528.67
15:52:54.366	526.95
15:52:54.385	526.27
15:52:54.405	525.36
15:52:54.425	525.02
15:52:54.445	524.29
15:52:54.466	523.92
15:52:54.485	522.67
15:52:54.506	522.91
15:52:54.525	521.64
15:52:54.546	521.32
15:52:54.565	520.71
15:52:54.585	519.22
15:52:54.605	518.91
15:52:54.625	518.34
15:52:54.646	517.75
15:52:54.665	516.42

