(time)	1 Mean  (°C)
17:07:47.020	1832.90
17:07:47.040	1829.06
17:07:47.060	1828.48
17:07:47.080	1825.36
17:07:47.099	1822.40
17:07:47.120	1821.35
17:07:47.139	1824.94
17:07:47.160	1824.86
17:07:47.180	1824.75
17:07:47.200	1824.47
17:07:47.220	1827.21
17:07:47.239	1824.46
17:07:47.260	1824.15
17:07:47.279	1828.84
17:07:47.300	1829.88
17:07:47.319	1831.76
17:07:47.340	1834.14
17:07:47.360	1837.75
17:07:47.380	1830.39
17:07:47.400	1827.74
17:07:47.419	1822.24
17:07:47.440	1823.39
17:07:47.459	1825.36
17:07:47.480	1822.16
17:07:47.500	1821.20
17:07:47.520	1823.01
17:07:47.540	1826.02
17:07:47.560	1826.37
17:07:47.580	1829.84
17:07:47.599	1831.70
17:07:47.620	1831.20
17:07:47.639	1827.94
17:07:47.660	1827.24
17:07:47.680	1822.47
17:07:47.700	1824.08
17:07:47.720	1824.06
17:07:47.739	1825.04
17:07:47.760	1824.16
17:07:47.779	1825.18
17:07:47.800	1824.76
17:07:47.819	1824.46
17:07:47.840	1831.64
17:07:47.860	1834.73
17:07:47.880	1839.13
17:07:47.900	1835.62
17:07:47.919	1832.36
17:07:47.940	1828.97
17:07:47.959	1824.94
17:07:47.980	1831.63
17:07:48.000	1832.46
17:07:48.020	1835.16
17:07:48.040	1834.82
17:07:48.060	1832.99
17:07:48.080	1834.23
17:07:48.099	1832.13
17:07:48.120	1828.72
17:07:48.139	1832.39
17:07:48.160	1828.84
17:07:48.180	1830.72
17:07:48.200	1830.96
17:07:48.220	1828.59
17:07:48.239	1830.06
17:07:48.260	1830.75
17:07:48.279	1826.04
17:07:48.300	1829.31
17:07:48.319	1830.33
17:07:48.340	1827.81
17:07:48.360	1830.48
17:07:48.380	1833.06
17:07:48.400	1833.82
17:07:48.419	1833.04
17:07:48.440	1826.18
17:07:48.459	1827.76
17:07:48.480	1827.19
17:07:48.500	1826.28
17:07:48.520	1826.98
17:07:48.540	1823.38
17:07:48.560	1826.89
17:07:48.580	1830.50
17:07:48.599	1828.29
17:07:48.620	1826.97
17:07:48.639	1827.91
17:07:48.660	1826.36
17:07:48.680	1823.53
17:07:48.700	1824.31
17:07:48.720	1822.11
17:07:48.739	1824.59
17:07:48.760	1823.45
17:07:48.779	1825.04
17:07:48.800	1829.42
17:07:48.819	1827.75
17:07:48.840	1824.38
17:07:48.860	1823.01
17:07:48.880	1821.66
17:07:48.900	1824.93
17:07:48.919	1823.63
17:07:48.940	1825.83
17:07:48.959	1823.60
17:07:48.980	1825.50
17:07:49.000	1827.33
17:07:49.020	1824.04
17:07:49.040	1824.25
17:07:49.060	1824.77
17:07:49.080	1820.55
17:07:49.099	1824.42
17:07:49.120	1821.28
17:07:49.139	1818.97
17:07:49.160	1820.33
17:07:49.180	1821.01
17:07:49.200	1820.55
17:07:49.220	1819.75
17:07:49.239	1816.59
17:07:49.260	1819.19
17:07:49.279	1819.56
17:07:49.300	1823.13
17:07:49.319	1826.47
17:07:49.340	1827.68
17:07:49.360	1829.99
17:07:49.380	1825.19
17:07:49.400	1819.04
17:07:49.419	1813.91
17:07:49.440	1817.25
17:07:49.459	1812.67
17:07:49.480	1806.23
17:07:49.500	1810.28
17:07:49.520	1812.02
17:07:49.540	1811.53
17:07:49.560	1809.75
17:07:49.580	1810.25
17:07:49.599	1809.02
17:07:49.620	1813.35
17:07:49.639	1818.07
17:07:49.660	1815.41
17:07:49.680	1810.11
17:07:49.700	1808.08
17:07:49.720	1808.16
17:07:49.739	1805.43
17:07:49.760	1803.27
17:07:49.779	1805.97
17:07:49.800	1808.49
17:07:49.819	1807.48
17:07:49.840	1804.08
17:07:49.860	1805.39
17:07:49.880	1798.56
17:07:49.900	1796.47
17:07:49.919	1793.56
17:07:49.940	1794.83
17:07:49.959	1791.83
17:07:49.980	1794.96
17:07:50.000	1793.37
17:07:50.020	1791.06
17:07:50.040	1788.56
17:07:50.060	1786.84
17:07:50.080	1789.55
17:07:50.099	1789.06
17:07:50.120	1786.07
17:07:50.139	1788.16
17:07:50.160	1788.67
17:07:50.180	1788.27
17:07:50.200	1789.36
17:07:50.220	1786.16
17:07:50.239	1791.88
17:07:50.260	1791.80
17:07:50.279	1794.32
17:07:50.300	1792.81
17:07:50.319	1790.94
17:07:50.340	1796.12
17:07:50.360	1794.11
17:07:50.380	1781.32
17:07:50.400	1775.28
17:07:50.419	1774.08
17:07:50.440	1770.79
17:07:50.459	1770.02
17:07:50.480	1773.75
17:07:50.500	1771.27
17:07:50.520	1776.86
17:07:50.540	1774.10
17:07:50.560	1774.88
17:07:50.580	1780.69
17:07:50.599	1779.26
17:07:50.620	1773.91
17:07:50.639	1771.82
17:07:50.660	1771.30
17:07:50.680	1767.82
17:07:50.700	1768.93
17:07:50.720	1771.40
17:07:50.739	1766.78
17:07:50.760	1763.29
17:07:50.779	1762.33
17:07:50.800	1762.04
17:07:50.819	1763.06
17:07:50.840	1761.29
17:07:50.860	1762.90
17:07:50.880	1753.55
17:07:50.900	1747.88
17:07:50.919	1743.01
17:07:50.940	1742.37
17:07:50.959	1743.29
17:07:50.980	1740.85
17:07:51.000	1741.20
17:07:51.020	1738.88
17:07:51.040	1737.74
17:07:51.060	1739.44
17:07:51.080	1740.68
17:07:51.099	1739.68
17:07:51.120	1735.95
17:07:51.139	1733.99
17:07:51.160	1735.32
17:07:51.180	1738.17
17:07:51.200	1733.76
17:07:51.220	1736.95
17:07:51.239	1735.00
17:07:51.260	1736.96
17:07:51.279	1733.61
17:07:51.300	1735.46
17:07:51.319	1739.14
17:07:51.340	1737.83
17:07:51.360	1737.25
17:07:51.380	1728.67
17:07:51.400	1723.80
17:07:51.419	1720.29
17:07:51.440	1714.99
17:07:51.459	1713.99
17:07:51.480	1714.01
17:07:51.500	1712.78
17:07:51.520	1709.56
17:07:51.540	1711.33
17:07:51.560	1709.60
17:07:51.580	1710.86
17:07:51.599	1707.35
17:07:51.620	1709.43
17:07:51.639	1709.61
17:07:51.660	1711.61
17:07:51.680	1710.76
17:07:51.700	1710.21
17:07:51.720	1710.25
17:07:51.739	1710.02
17:07:51.760	1709.63
17:07:51.779	1711.34
17:07:51.800	1711.78
17:07:51.819	1715.21
17:07:51.840	1709.17
17:07:51.860	1708.67
17:07:51.880	1702.80
17:07:51.900	1699.33
17:07:51.919	1694.11
17:07:51.940	1691.95
17:07:51.959	1691.79
17:07:51.980	1689.98
17:07:52.000	1690.67
17:07:52.020	1689.64
17:07:52.040	1687.55
17:07:52.060	1689.38
17:07:52.080	1687.60
17:07:52.099	1685.13
17:07:52.120	1685.86
17:07:52.139	1685.86
17:07:52.160	1683.70
17:07:52.180	1684.23
17:07:52.200	1684.73
17:07:52.220	1687.79
17:07:52.239	1684.74
17:07:52.260	1686.28
17:07:52.279	1685.43
17:07:52.300	1687.11
17:07:52.319	1686.81
17:07:52.340	1689.68
17:07:52.360	1689.34
17:07:52.380	1684.31
17:07:52.400	1677.03
17:07:52.419	1671.61
17:07:52.440	1668.80
17:07:52.459	1667.92
17:07:52.480	1667.13
17:07:52.500	1668.27
17:07:52.520	1668.31
17:07:52.540	1667.49
17:07:52.560	1665.00
17:07:52.580	1664.34
17:07:52.599	1662.92
17:07:52.620	1663.25
17:07:52.639	1661.97
17:07:52.660	1663.41
17:07:52.680	1663.34
17:07:52.700	1665.66
17:07:52.720	1666.60
17:07:52.739	1665.88
17:07:52.760	1663.82
17:07:52.779	1664.67
17:07:52.800	1665.84
17:07:52.819	1664.17
17:07:52.840	1663.55
17:07:52.860	1662.14
17:07:52.880	1656.14
17:07:52.900	1645.30
17:07:52.919	1636.21
17:07:52.940	1633.62
17:07:52.959	1631.61
17:07:52.980	1631.27
17:07:53.000	1630.45
17:07:53.020	1630.03
17:07:53.040	1630.24
17:07:53.060	1629.33
17:07:53.080	1629.25
17:07:53.099	1629.30
17:07:53.120	1630.71
17:07:53.139	1631.52
17:07:53.160	1629.12
17:07:53.180	1629.90
17:07:53.200	1628.32
17:07:53.220	1628.88
17:07:53.239	1627.78
17:07:53.260	1627.16
17:07:53.279	1627.30
17:07:53.300	1628.71
17:07:53.319	1626.86
17:07:53.340	1627.27
17:07:53.360	1624.87
17:07:53.380	1616.68
17:07:53.400	1601.67
17:07:53.419	1594.01
17:07:53.440	1590.29
17:07:53.459	1589.06
17:07:53.480	1586.83
17:07:53.500	1586.84
17:07:53.520	1586.63
17:07:53.540	1589.24
17:07:53.560	1587.24
17:07:53.580	1585.72
17:07:53.599	1584.84
17:07:53.620	1586.31
17:07:53.639	1586.65
17:07:53.660	1586.65
17:07:53.680	1585.00
17:07:53.700	1585.37
17:07:53.720	1583.40
17:07:53.739	1584.41
17:07:53.760	1583.53
17:07:53.779	1583.88
17:07:53.800	1584.56
17:07:53.819	1584.40
17:07:53.840	1584.04
17:07:53.860	1583.87
17:07:53.880	1582.93
17:07:53.900	1583.01
17:07:53.919	1582.81
17:07:53.940	1583.60
17:07:53.959	1583.65
17:07:53.980	1583.04
17:07:54.000	1584.41
17:07:54.020	1583.85
17:07:54.040	1583.48
17:07:54.060	1584.16
17:07:54.080	1586.12
17:07:54.099	1586.49
17:07:54.120	1587.48
17:07:54.139	1587.85
17:07:54.160	1588.16
17:07:54.180	1590.02
17:07:54.200	1592.07
17:07:54.220	1592.15
17:07:54.239	1591.75
17:07:54.260	1592.52
17:07:54.279	1592.88
17:07:54.300	1592.59
17:07:54.319	1592.49
17:07:54.340	1593.83
17:07:54.360	1594.06
17:07:54.380	1594.69
17:07:54.400	1595.41
17:07:54.419	1596.31
17:07:54.440	1596.69
17:07:54.459	1598.26
17:07:54.480	1597.56
17:07:54.500	1598.04
17:07:54.520	1601.35
17:07:54.540	1601.35
17:07:54.560	1599.63
17:07:54.580	1602.01
17:07:54.599	1603.04
17:07:54.620	1604.51
17:07:54.639	1602.78
17:07:54.660	1603.76
17:07:54.680	1603.06
17:07:54.700	1604.76
17:07:54.720	1604.25
17:07:54.739	1604.78
17:07:54.760	1603.73
17:07:54.779	1604.48
17:07:54.800	1603.88
17:07:54.819	1606.12
17:07:54.840	1605.61
17:07:54.860	1606.55
17:07:54.880	1605.74
17:07:54.900	1605.67
17:07:54.919	1605.82
17:07:54.940	1605.49

