(time)	1 Mean  (°C)
13:41:42.019	491.12
13:41:42.040	490.43
13:41:42.059	490.24
13:41:42.080	489.76
13:41:42.099	489.11
13:41:42.120	488.57
13:41:42.139	488.17
13:41:42.160	487.51
13:41:42.180	487.14
13:41:42.199	486.76
13:41:42.220	485.97
13:41:42.239	485.41
13:41:42.260	485.27
13:41:42.279	484.67
13:41:42.300	483.98
13:41:42.319	483.58
13:41:42.339	483.66
13:41:42.360	482.85
13:41:42.379	482.19
13:41:42.400	481.59
13:41:42.419	481.31
13:41:42.440	480.81
13:41:42.459	480.38
13:41:42.480	480.13
13:41:42.500	479.35
13:41:42.519	478.79
13:41:42.540	478.45
13:41:42.559	477.97
13:41:42.580	477.59
13:41:42.599	476.88
13:41:42.620	476.54
13:41:42.639	476.02
13:41:42.660	475.83
13:41:42.680	474.90
13:41:42.699	474.58
13:41:42.720	474.15
13:41:42.739	473.64
13:41:42.760	473.38
13:41:42.779	472.71
13:41:42.800	472.27
13:41:42.819	471.74
13:41:42.839	471.41
13:41:42.860	471.03
13:41:42.879	470.63
13:41:42.900	470.12
13:41:42.919	469.65
13:41:42.940	469.18
13:41:42.959	468.92
13:41:42.980	468.45
13:41:43.000	467.84
13:41:43.019	467.36
13:41:43.040	466.86
13:41:43.059	466.52
13:41:43.080	466.14
13:41:43.099	465.59
13:41:43.120	465.35
13:41:43.139	464.92
13:41:43.160	464.12
13:41:43.180	464.10
13:41:43.199	463.53
13:41:43.220	462.98
13:41:43.239	462.74
13:41:43.260	462.36
13:41:43.279	461.77
13:41:43.300	461.43
13:41:43.319	460.60
13:41:43.339	460.57
13:41:43.360	460.12
13:41:43.379	459.75
13:41:43.400	459.40
13:41:43.419	458.98
13:41:43.440	458.49
13:41:43.459	458.01
13:41:43.480	457.50
13:41:43.500	457.09
13:41:43.519	456.73
13:41:43.540	456.49
13:41:43.559	455.61
13:41:43.580	455.36
13:41:43.599	454.73
13:41:43.620	454.72
13:41:43.639	454.38
13:41:43.660	453.92
13:41:43.680	453.39
13:41:43.699	453.06
13:41:43.720	452.36
13:41:43.739	452.10
13:41:43.760	451.74
13:41:43.779	451.37
13:41:43.800	451.10
13:41:43.819	450.23
13:41:43.839	450.23
13:41:43.860	449.57
13:41:43.879	449.24
13:41:43.900	448.99
13:41:43.919	448.42
13:41:43.940	447.95
13:41:43.959	447.75
13:41:43.980	447.21
13:41:44.000	446.78
13:41:44.019	446.14
13:41:44.040	446.17
13:41:44.059	445.53
13:41:44.080	445.22
13:41:44.099	444.86
13:41:44.120	443.99
13:41:44.139	444.09
13:41:44.160	443.42
13:41:44.180	443.17
13:41:44.199	442.90
13:41:44.220	442.34
13:41:44.239	441.87
13:41:44.260	441.64
13:41:44.279	441.17
13:41:44.300	440.86
13:41:44.319	440.22
13:41:44.339	439.85
13:41:44.360	439.72
13:41:44.379	439.29
13:41:44.400	438.86
13:41:44.419	438.44
13:41:44.440	438.13
13:41:44.459	437.50
13:41:44.480	437.50
13:41:44.500	437.18
13:41:44.519	436.63
13:41:44.540	436.17
13:41:44.559	435.79
13:41:44.580	435.10
13:41:44.599	434.96
13:41:44.620	434.54
13:41:44.639	434.37
13:41:44.660	433.61
13:41:44.680	433.35
13:41:44.699	433.03
13:41:44.720	432.79
13:41:44.739	432.40
13:41:44.760	431.91
13:41:44.779	431.66
13:41:44.800	431.51
13:41:44.819	431.12
13:41:44.839	430.45
13:41:44.860	429.99
13:41:44.879	429.59
13:41:44.900	429.16
13:41:44.919	429.08
13:41:44.940	428.50
13:41:44.959	428.00
13:41:44.980	427.45
13:41:45.000	427.20
13:41:45.019	427.08
13:41:45.040	426.49
13:41:45.059	426.02
13:41:45.080	426.08
13:41:45.099	425.43
13:41:45.120	425.49
13:41:45.139	424.70
13:41:45.160	424.45
13:41:45.180	423.91
13:41:45.199	423.85
13:41:45.220	423.22
13:41:45.239	422.77
13:41:45.260	422.49
13:41:45.279	422.39
13:41:45.300	421.95
13:41:45.319	421.50
13:41:45.339	421.13
13:41:45.360	420.57
13:41:45.379	420.42
13:41:45.400	419.88
13:41:45.419	419.66
13:41:45.440	419.12
13:41:45.459	418.95
13:41:45.480	418.40
13:41:45.500	418.01
13:41:45.519	417.86
13:41:45.540	417.19
13:41:45.559	417.14
13:41:45.580	416.60
13:41:45.599	416.34
13:41:45.620	415.81
13:41:45.639	415.77
13:41:45.660	415.36
13:41:45.680	414.75
13:41:45.699	414.69
13:41:45.720	414.08
13:41:45.739	413.61
13:41:45.760	413.27
13:41:45.779	413.03
13:41:45.800	412.85
13:41:45.819	412.53
13:41:45.839	412.03
13:41:45.860	411.62
13:41:45.879	411.40
13:41:45.900	411.28
13:41:45.919	410.79
13:41:45.940	410.55
13:41:45.959	409.78
13:41:45.980	409.47
13:41:46.000	409.54
13:41:46.019	408.90
13:41:46.040	408.80
13:41:46.059	408.23
13:41:46.080	408.09
13:41:46.099	407.32
13:41:46.120	407.32
13:41:46.139	406.65
13:41:46.160	406.45
13:41:46.180	406.06
13:41:46.199	405.71
13:41:46.220	405.42
13:41:46.239	404.87
13:41:46.260	404.49
13:41:46.279	404.48
13:41:46.300	404.20
13:41:46.319	403.93
13:41:46.339	403.35
13:41:46.360	402.96
13:41:46.379	402.45
13:41:46.400	402.18
13:41:46.419	401.74
13:41:46.440	401.80
13:41:46.459	401.28
13:41:46.480	401.01
13:41:46.500	400.38
13:41:46.519	400.18
13:41:46.540	399.65
13:41:46.559	399.26
13:41:46.580	399.46
13:41:46.599	398.79
13:41:46.620	398.69
13:41:46.639	398.11
13:41:46.660	397.94
13:41:46.680	397.51
13:41:46.699	396.90
13:41:46.720	396.96
13:41:46.739	396.47
13:41:46.760	396.01
13:41:46.779	395.77
13:41:46.800	395.55
13:41:46.819	394.99
13:41:46.839	394.94
13:41:46.860	394.76
13:41:46.879	394.06
13:41:46.900	393.89
13:41:46.919	393.70
13:41:46.940	393.21
13:41:46.959	393.18
13:41:46.980	392.58
13:41:47.000	392.31
13:41:47.019	391.50
13:41:47.040	391.58
13:41:47.059	391.26
13:41:47.080	390.93
13:41:47.099	390.37
13:41:47.120	390.30
13:41:47.139	389.81
13:41:47.160	389.56
13:41:47.180	388.82
13:41:47.199	389.04
13:41:47.220	388.20
13:41:47.239	388.33
13:41:47.260	387.91
13:41:47.279	387.49
13:41:47.300	387.11
13:41:47.319	386.53
13:41:47.339	386.86
13:41:47.360	386.42
13:41:47.379	385.89
13:41:47.400	385.45
13:41:47.419	385.35
13:41:47.440	385.18
13:41:47.459	384.62
13:41:47.480	384.48
13:41:47.500	384.01
13:41:47.519	383.49
13:41:47.540	383.12
13:41:47.559	382.99
13:41:47.580	382.31
13:41:47.599	382.22
13:41:47.620	382.19
13:41:47.639	381.56
13:41:47.660	381.31
13:41:47.680	381.12
13:41:47.699	381.07
13:41:47.720	380.33
13:41:47.739	380.04
13:41:47.760	380.11
13:41:47.779	379.04
13:41:47.800	379.47
13:41:47.819	378.76
13:41:47.839	378.49
13:41:47.860	378.53
13:41:47.879	377.78
13:41:47.900	377.48
13:41:47.919	377.56
13:41:47.940	376.94
13:41:47.959	376.89
13:41:47.980	376.13
13:41:48.000	375.89
13:41:48.019	375.72
13:41:48.040	375.06
13:41:48.059	375.14
13:41:48.080	374.73
13:41:48.099	374.47
13:41:48.120	373.61
13:41:48.139	374.02
13:41:48.160	373.66
13:41:48.180	373.63
13:41:48.199	373.37
13:41:48.220	373.07
13:41:48.239	372.43
13:41:48.260	371.71
13:41:48.279	371.32
13:41:48.300	371.42
13:41:48.319	370.93
13:41:48.339	371.15
13:41:48.360	370.32
13:41:48.379	369.85
13:41:48.400	369.94

