(time)	1 Mean  (°C)
16:42:27.427	2579.75
16:42:27.447	2569.97
16:42:27.467	2557.34
16:42:27.487	2548.90
16:42:27.506	2542.15
16:42:27.527	2533.65
16:42:27.546	2524.44
16:42:27.567	2514.56
16:42:27.586	2506.24
16:42:27.607	2498.24
16:42:27.627	2485.19
16:42:27.647	2474.10
16:42:27.667	2468.91
16:42:27.686	2461.42
16:42:27.707	2449.77
16:42:27.726	2439.08
16:42:27.747	2432.40
16:42:27.766	2419.92
16:42:27.787	2414.91
16:42:27.807	2403.78
16:42:27.827	2394.29
16:42:27.847	2384.12
16:42:27.866	2378.91
16:42:27.887	2366.06
16:42:27.906	2356.34
16:42:27.927	2346.90
16:42:27.947	2340.20
16:42:27.967	2331.03
16:42:27.987	2324.15
16:42:28.006	2313.96
16:42:28.027	2303.11
16:42:28.046	2296.42
16:42:28.067	2288.33
16:42:28.086	2277.74
16:42:28.107	2269.42
16:42:28.127	2263.33
16:42:28.147	2255.23
16:42:28.167	2245.16
16:42:28.186	2233.67
16:42:28.207	2224.72
16:42:28.226	2218.86
16:42:28.247	2211.11
16:42:28.266	2203.40
16:42:28.287	2192.76
16:42:28.307	2186.25
16:42:28.327	2177.40
16:42:28.347	2170.38
16:42:28.366	2161.85
16:42:28.387	2157.51
16:42:28.406	2148.65
16:42:28.427	2141.96
16:42:28.447	2133.49
16:42:28.467	2123.11
16:42:28.487	2113.28
16:42:28.506	2110.32
16:42:28.527	2102.25
16:42:28.546	2094.42
16:42:28.567	2084.81
16:42:28.586	2079.60
16:42:28.607	2071.98
16:42:28.627	2064.88
16:42:28.647	2056.43
16:42:28.667	2051.04
16:42:28.686	2042.00
16:42:28.707	2037.44
16:42:28.726	2028.42
16:42:28.747	2022.24
16:42:28.766	2014.81
16:42:28.787	2007.66
16:42:28.807	1999.36
16:42:28.827	1995.33
16:42:28.847	1986.83
16:42:28.866	1980.46
16:42:28.887	1973.37
16:42:28.906	1967.91
16:42:28.927	1959.05
16:42:28.947	1955.00
16:42:28.967	1947.10
16:42:28.987	1942.41
16:42:29.006	1933.63
16:42:29.027	1928.82
16:42:29.046	1919.50
16:42:29.067	1916.08
16:42:29.086	1909.13
16:42:29.107	1903.19
16:42:29.127	1897.49
16:42:29.147	1891.17
16:42:29.167	1886.21
16:42:29.186	1879.81
16:42:29.207	1871.61
16:42:29.226	1866.53
16:42:29.247	1860.48
16:42:29.266	1855.40
16:42:29.287	1847.74
16:42:29.307	1844.84
16:42:29.327	1837.92
16:42:29.347	1832.09
16:42:29.366	1825.01
16:42:29.387	1820.06
16:42:29.406	1813.52
16:42:29.427	1808.85
16:42:29.447	1803.71
16:42:29.467	1797.66
16:42:29.487	1791.97
16:42:29.506	1786.08
16:42:29.527	1780.48
16:42:29.546	1776.57
16:42:29.567	1768.97
16:42:29.586	1764.03
16:42:29.607	1758.12
16:42:29.627	1753.35
16:42:29.647	1747.96
16:42:29.667	1743.69
16:42:29.686	1737.73
16:42:29.707	1732.58
16:42:29.726	1727.28
16:42:29.747	1721.51
16:42:29.766	1717.35
16:42:29.787	1711.84
16:42:29.807	1706.95
16:42:29.827	1703.10
16:42:29.847	1697.77
16:42:29.866	1691.88
16:42:29.887	1686.89
16:42:29.906	1681.80
16:42:29.927	1675.20
16:42:29.947	1672.48
16:42:29.967	1667.08
16:42:29.987	1661.79
16:42:30.006	1655.63
16:42:30.027	1653.00
16:42:30.046	1646.65
16:42:30.067	1642.82
16:42:30.086	1637.77
16:42:30.107	1632.99
16:42:30.127	1629.02
16:42:30.147	1623.15
16:42:30.167	1618.08
16:42:30.186	1614.88
16:42:30.207	1609.84
16:42:30.226	1603.98
16:42:30.247	1599.71
16:42:30.266	1595.90
16:42:30.287	1592.88
16:42:30.307	1587.00
16:42:30.327	1582.11
16:42:30.347	1577.86
16:42:30.366	1573.71
16:42:30.387	1568.45
16:42:30.406	1563.12
16:42:30.427	1560.20
16:42:30.447	1555.66
16:42:30.467	1551.67
16:42:30.487	1546.59
16:42:30.506	1542.95
16:42:30.527	1538.38
16:42:30.546	1534.72
16:42:30.567	1530.65
16:42:30.586	1526.62
16:42:30.607	1521.45
16:42:30.627	1518.65
16:42:30.647	1514.85
16:42:30.667	1510.09
16:42:30.686	1505.71
16:42:30.707	1501.20
16:42:30.726	1497.47
16:42:30.747	1494.25
16:42:30.766	1489.32
16:42:30.787	1484.93
16:42:30.807	1480.90
16:42:30.827	1476.85
16:42:30.847	1472.67
16:42:30.866	1469.05
16:42:30.887	1465.90
16:42:30.906	1462.28
16:42:30.927	1458.11
16:42:30.947	1453.32
16:42:30.967	1449.23
16:42:30.987	1445.88
16:42:31.006	1442.32
16:42:31.027	1438.83
16:42:31.046	1434.10
16:42:31.067	1429.86
16:42:31.086	1426.69
16:42:31.107	1423.93
16:42:31.127	1419.89
16:42:31.147	1416.54
16:42:31.167	1412.24
16:42:31.186	1407.86
16:42:31.207	1404.40
16:42:31.226	1401.22
16:42:31.247	1396.07
16:42:31.266	1392.77
16:42:31.287	1390.66
16:42:31.307	1387.07
16:42:31.327	1384.18
16:42:31.347	1379.92
16:42:31.366	1376.75
16:42:31.387	1372.97
16:42:31.406	1370.21
16:42:31.427	1365.50
16:42:31.447	1362.13
16:42:31.467	1359.30
16:42:31.487	1357.57
16:42:31.506	1352.26
16:42:31.527	1349.03
16:42:31.546	1345.65
16:42:31.567	1342.94
16:42:31.586	1339.43
16:42:31.607	1335.74
16:42:31.627	1331.46
16:42:31.647	1328.24
16:42:31.667	1326.43
16:42:31.686	1322.72
16:42:31.707	1318.56
16:42:31.726	1316.01
16:42:31.747	1313.26
16:42:31.766	1309.35
16:42:31.787	1306.64
16:42:31.807	1302.62
16:42:31.827	1299.39
16:42:31.847	1296.92
16:42:31.866	1294.17
16:42:31.887	1289.84
16:42:31.906	1286.40
16:42:31.927	1283.82
16:42:31.947	1281.07
16:42:31.967	1277.95
16:42:31.987	1274.50
16:42:32.006	1270.94
16:42:32.027	1268.53
16:42:32.046	1265.12
16:42:32.067	1262.88
16:42:32.086	1258.22
16:42:32.107	1256.97
16:42:32.127	1254.00
16:42:32.147	1250.62
16:42:32.167	1247.63
16:42:32.186	1244.96
16:42:32.207	1241.48
16:42:32.226	1239.38
16:42:32.247	1235.59
16:42:32.266	1232.31
16:42:32.287	1229.71
16:42:32.307	1227.42
16:42:32.327	1224.58
16:42:32.347	1222.17
16:42:32.366	1218.40
16:42:32.387	1216.35
16:42:32.406	1212.72
16:42:32.427	1209.83
16:42:32.447	1206.46
16:42:32.467	1204.57
16:42:32.487	1201.58
16:42:32.506	1198.74
16:42:32.527	1196.41
16:42:32.546	1193.80
16:42:32.567	1190.89
16:42:32.586	1188.40
16:42:32.607	1185.16
16:42:32.627	1182.41
16:42:32.647	1179.16
16:42:32.667	1176.66
16:42:32.686	1173.63
16:42:32.707	1172.09
16:42:32.726	1168.40
16:42:32.747	1166.55
16:42:32.766	1164.38
16:42:32.787	1161.37
16:42:32.807	1158.66
16:42:32.827	1157.02
16:42:32.847	1152.67
16:42:32.866	1151.80
16:42:32.887	1148.23
16:42:32.906	1145.81
16:42:32.927	1143.07
16:42:32.947	1141.27
16:42:32.967	1138.29
16:42:32.987	1135.34
16:42:33.006	1133.90
16:42:33.027	1130.63
16:42:33.046	1128.41
16:42:33.067	1125.97
16:42:33.086	1123.40
16:42:33.107	1120.86
16:42:33.127	1119.23
16:42:33.147	1116.61
16:42:33.167	1113.40
16:42:33.186	1111.28
16:42:33.207	1108.23
16:42:33.226	1106.26
16:42:33.247	1103.64
16:42:33.266	1100.77
16:42:33.287	1098.70
16:42:33.307	1097.35
16:42:33.327	1093.77
16:42:33.347	1092.29
16:42:33.366	1089.05
16:42:33.387	1086.96
16:42:33.406	1084.63
16:42:33.427	1082.71
16:42:33.447	1080.37
16:42:33.467	1078.59
16:42:33.487	1075.40
16:42:33.506	1072.96
16:42:33.527	1071.40
16:42:33.546	1069.02
16:42:33.567	1066.42
16:42:33.586	1064.34
16:42:33.607	1061.88
16:42:33.627	1059.91
16:42:33.647	1057.50
16:42:33.667	1055.61
16:42:33.686	1053.76
16:42:33.707	1050.42
16:42:33.726	1048.78
16:42:33.747	1046.39
16:42:33.766	1044.38
16:42:33.787	1041.38
16:42:33.807	1039.64
16:42:33.827	1037.87
16:42:33.847	1036.46
16:42:33.866	1033.28
16:42:33.887	1031.00
16:42:33.906	1029.41
16:42:33.927	1026.86
16:42:33.947	1025.80
16:42:33.967	1022.69
16:42:33.987	1020.01
16:42:34.006	1018.26
16:42:34.027	1016.70
16:42:34.046	1014.75
16:42:34.067	1011.84
16:42:34.086	1009.71
16:42:34.107	1008.56
16:42:34.127	1005.48
16:42:34.147	1003.79
16:42:34.167	1001.89
16:42:34.186	999.64
16:42:34.207	997.66
16:42:34.226	995.73
16:42:34.247	993.25
16:42:34.266	991.92
16:42:34.287	988.91
16:42:34.307	987.12
16:42:34.327	986.59
16:42:34.347	983.51
16:42:34.366	981.34
16:42:34.387	979.71
16:42:34.406	977.86
16:42:34.427	975.03
16:42:34.447	974.22
16:42:34.467	970.75
16:42:34.487	969.17
16:42:34.506	967.67
16:42:34.527	965.64
16:42:34.546	963.80
16:42:34.567	961.43
16:42:34.586	960.15
16:42:34.607	957.68
16:42:34.627	956.20
16:42:34.647	954.43
16:42:34.667	952.83
16:42:34.686	951.07
16:42:34.707	948.84
16:42:34.726	947.11
16:42:34.747	945.33
16:42:34.766	943.11
16:42:34.787	941.62
16:42:34.807	939.57
16:42:34.827	937.80
16:42:34.847	936.19
16:42:34.866	933.09
16:42:34.887	932.50
16:42:34.906	930.64
16:42:34.927	927.98
16:42:34.947	926.60
16:42:34.967	925.36
16:42:34.987	922.38
16:42:35.006	920.44
16:42:35.027	919.72
16:42:35.046	917.44
16:42:35.067	916.07
16:42:35.086	914.46
16:42:35.107	911.95
16:42:35.127	910.73
16:42:35.147	909.25
16:42:35.167	907.09
16:42:35.186	905.60
16:42:35.207	903.01
16:42:35.226	902.14
16:42:35.247	899.31
16:42:35.266	898.35
16:42:35.287	895.92
16:42:35.307	895.05
16:42:35.327	893.69
16:42:35.347	891.33
16:42:35.366	890.74
16:42:35.387	888.44

